ID,Name,Owner,Controler,Religion,Culture
2943,Chachapoyas,CYA,CYA,inti,chachapoyan
2944,Ucayali,NONE,NONE,inti,maipurean
2945,Yurimaguas,NONE,NONE,animism,jivaro
2946,Quillacas,PCJ,PCJ,inti,aimara
2947,Macaya,CSU,CSU,inti,aimara
2948,Matamba,KON,KON,shamanism,mbundu
2949,Mbata,KON,KON,shamanism,kongolese
2950,Buhera,ZAN,ZAN,shamanism,shona
2951,Manyika,ZAN,ZAN,shamanism,shona
2952,Madanda,ZAN,ZAN,shamanism,shona
2953,Hjälmaren,NONE,NONE,NONE,NONE
2954,Djerba,TUN,REB,ibadi,tunisian
2955,Ingolstadt,LBV,LBV,reformed,bavarian
2956,Straubing,UBV,UBV,catholic,bavarian
2957,Regensburg,REG,REG,catholic,bavarian
2958,Osterode,TEU,TEU,catholic,prussian
2959,Tarnow,TEU,TEU,catholic,polish
2960,Nowy Sacz,TEU,TEU,catholic,polish
2961,Lwow,TEU,TEU,catholic,ruthenian
2962,Rowne,TEU,TEU,catholic,ruthenian
2963,Notec,TEU,TEU,catholic,polish
2964,Altmark,HSA,HSA,protestant,saxon
2965,Vogtland,SAX,SAX,reformed,saxon
2966,Glogau,SAX,SAX,reformed,schlesian
2967,Eger,SAX,SAX,reformed,czech
2968,Budejovice,BOH,BOH,reformed,czech
2969,Sternberg,SAX,SAX,catholic,saxon
2970,Hradecko,BOH,BOH,reformed,czech
2971,Hoya,EFR,EFR,protestant,hannoverian
2972,Paderborn,BRU,BRU,reformed,hannoverian
2973,Meppen,EFR,EFR,protestant,hannoverian
2974,Loon,NED,NED,protestant,flemish
2975,Kleves,NED,NED,protestant,hessian
2976,Perugia,PAP,NED,catholic,umbrian
2977,Urbino,ITA,ITA,catholic,umbrian
2978,Arezzo,PAP,NED,catholic,tuscan
2979,Novara,ITA,ITA,catholic,lombard
2980,Lucca,ITA,ITA,catholic,tuscan
2981,Montferrat,ITA,ITA,catholic,piedmontese
2982,Syracuse,PRO,PRO,catholic,sicilian
2983,Salerno,PAP,NED,catholic,neapolitan
2984,Cosenza,PAP,NED,catholic,neapolitan
2985,Capitanata,PAP,NED,catholic,neapolitan
2986,Cagliari,ITA,ITA,catholic,sardinian
2987,Urgell,PRO,PRO,catholic,catalan
2988,Tarragona,PRO,PRO,catholic,catalan
2989,Rioja,CAS,CAS,catholic,castillian
2990,Teruel,CAS,CAS,catholic,aragonese
2991,Forcalquier,PRO,PRO,catholic,occitain
2992,Albenga,ITA,ITA,catholic,ligurian
2993,Uckermark,SAX,SAX,catholic,pommeranian
2994,Wolgast,SAX,SAX,catholic,pommeranian
2995,Stolp,BRA,BRA,catholic,pommeranian
2996,Wismar,HSA,HSA,protestant,pommeranian
2997,Tuchola,TEU,TEU,catholic,prussian
2998,Buzau,RUM,RUM,orthodox,romanian
2999,Hormuz,FRS,REB,sunni,gulf_arabic
3000,Nis,RUM,RUM,orthodox,serbian
3001,Skopje,RUM,RUM,orthodox,bulgarian
3002,Visoki,RUM,RUM,orthodox,bosnian
3003,Euboea,GRE,GRE,orthodox,greek
3004,PROV3004,NONE,NONE,NONE,NONE
3005,PROV3005,NONE,NONE,NONE,NONE
3006,PROV3006,NONE,NONE,NONE,NONE
3007,PROV3007,NONE,NONE,NONE,NONE
3008,PROV3008,NONE,NONE,NONE,NONE
3009,PROV3009,NONE,NONE,NONE,NONE
3010,PROV3010,NONE,NONE,NONE,NONE
3011,PROV3011,NONE,NONE,NONE,NONE
3012,PROV3012,NONE,NONE,NONE,NONE
3013,PROV3013,NONE,NONE,NONE,NONE
3014,PROV3014,NONE,NONE,NONE,NONE
3015,PROV3015,NONE,NONE,NONE,NONE
3016,PROV3016,NONE,NONE,NONE,NONE
3017,PROV3017,NONE,NONE,NONE,NONE
3018,PROV3018,NONE,NONE,NONE,NONE
3019,PROV3019,NONE,NONE,NONE,NONE
3020,PROV3020,NONE,NONE,NONE,NONE
3021,PROV3021,NONE,NONE,NONE,NONE
3022,PROV3022,NONE,NONE,NONE,NONE
3023,PROV3023,NONE,NONE,NONE,NONE
3024,PROV3024,NONE,NONE,NONE,NONE
3025,PROV3025,NONE,NONE,NONE,NONE
3026,PROV3026,NONE,NONE,NONE,NONE
3027,PROV3027,NONE,NONE,NONE,NONE
3028,PROV3028,NONE,NONE,NONE,NONE
3029,PROV3029,NONE,NONE,NONE,NONE
3030,PROV3030,NONE,NONE,NONE,NONE
3031,PROV3031,NONE,NONE,NONE,NONE
3032,PROV3032,NONE,NONE,NONE,NONE
3033,PROV3033,NONE,NONE,NONE,NONE
3034,PROV3034,NONE,NONE,NONE,NONE
3035,PROV3035,NONE,NONE,NONE,NONE
3036,PROV3036,NONE,NONE,NONE,NONE
3037,PROV3037,NONE,NONE,NONE,NONE
3038,PROV3038,NONE,NONE,NONE,NONE
3039,PROV3039,NONE,NONE,NONE,NONE
3040,PROV3040,NONE,NONE,NONE,NONE
3041,PROV3041,NONE,NONE,NONE,NONE
3042,PROV3042,NONE,NONE,NONE,NONE
3043,PROV3043,NONE,NONE,NONE,NONE
3044,PROV3044,NONE,NONE,NONE,NONE
3045,PROV3045,NONE,NONE,NONE,NONE
3046,PROV3046,NONE,NONE,NONE,NONE
3047,PROV3047,NONE,NONE,NONE,NONE
3048,PROV3048,NONE,NONE,NONE,NONE
3049,PROV3049,NONE,NONE,NONE,NONE
3050,PROV3050,NONE,NONE,NONE,NONE
3051,PROV3051,NONE,NONE,NONE,NONE
3052,PROV3052,NONE,NONE,NONE,NONE
3053,PROV3053,NONE,NONE,NONE,NONE
3054,PROV3054,NONE,NONE,NONE,NONE
3055,PROV3055,NONE,NONE,NONE,NONE
3056,PROV3056,NONE,NONE,NONE,NONE
3057,PROV3057,NONE,NONE,NONE,NONE
3058,PROV3058,NONE,NONE,NONE,NONE
3059,PROV3059,NONE,NONE,NONE,NONE
3060,PROV3060,NONE,NONE,NONE,NONE
3061,PROV3061,NONE,NONE,NONE,NONE
3062,PROV3062,NONE,NONE,NONE,NONE
3063,PROV3063,NONE,NONE,NONE,NONE
3064,PROV3064,NONE,NONE,NONE,NONE
3065,PROV3065,NONE,NONE,NONE,NONE
3066,PROV3066,NONE,NONE,NONE,NONE
3067,PROV3067,NONE,NONE,NONE,NONE
3068,PROV3068,NONE,NONE,NONE,NONE
3069,PROV3069,NONE,NONE,NONE,NONE
3070,PROV3070,NONE,NONE,NONE,NONE
3071,PROV3071,NONE,NONE,NONE,NONE
3072,PROV3072,NONE,NONE,NONE,NONE
3073,PROV3073,NONE,NONE,NONE,NONE
3074,PROV3074,NONE,NONE,NONE,NONE
3075,PROV3075,NONE,NONE,NONE,NONE
3076,PROV3076,NONE,NONE,NONE,NONE
3077,PROV3077,NONE,NONE,NONE,NONE
3078,PROV3078,NONE,NONE,NONE,NONE
3079,PROV3079,NONE,NONE,NONE,NONE
3080,PROV3080,NONE,NONE,NONE,NONE
3081,PROV3081,NONE,NONE,NONE,NONE
3082,PROV3082,NONE,NONE,NONE,NONE
3083,PROV3083,NONE,NONE,NONE,NONE
3084,PROV3084,NONE,NONE,NONE,NONE
3085,PROV3085,NONE,NONE,NONE,NONE
3086,PROV3086,NONE,NONE,NONE,NONE
3087,PROV3087,NONE,NONE,NONE,NONE
3088,PROV3088,NONE,NONE,NONE,NONE
3089,PROV3089,NONE,NONE,NONE,NONE
3090,PROV3090,NONE,NONE,NONE,NONE
3091,PROV3091,NONE,NONE,NONE,NONE
3092,PROV3092,NONE,NONE,NONE,NONE
3093,PROV3093,NONE,NONE,NONE,NONE
3094,PROV3094,NONE,NONE,NONE,NONE
3095,PROV3095,NONE,NONE,NONE,NONE
3096,PROV3096,NONE,NONE,NONE,NONE
3097,PROV3097,NONE,NONE,NONE,NONE
3098,PROV3098,NONE,NONE,NONE,NONE
3099,PROV3099,NONE,NONE,NONE,NONE
3100,PROV3100,NONE,NONE,NONE,NONE
3101,PROV3101,NONE,NONE,NONE,NONE
3102,PROV3102,NONE,NONE,NONE,NONE
3103,PROV3103,NONE,NONE,NONE,NONE
3104,PROV3104,NONE,NONE,NONE,NONE
3105,PROV3105,NONE,NONE,NONE,NONE
3106,PROV3106,NONE,NONE,NONE,NONE
3107,PROV3107,NONE,NONE,NONE,NONE
3108,PROV3108,NONE,NONE,NONE,NONE
3109,PROV3109,NONE,NONE,NONE,NONE
3110,PROV3110,NONE,NONE,NONE,NONE
3111,PROV3111,NONE,NONE,NONE,NONE
3112,PROV3112,NONE,NONE,NONE,NONE
3113,PROV3113,NONE,NONE,NONE,NONE
3114,PROV3114,NONE,NONE,NONE,NONE
3115,PROV3115,NONE,NONE,NONE,NONE
3116,PROV3116,NONE,NONE,NONE,NONE
3117,PROV3117,NONE,NONE,NONE,NONE
3118,PROV3118,NONE,NONE,NONE,NONE
3119,PROV3119,NONE,NONE,NONE,NONE
3120,PROV3120,NONE,NONE,NONE,NONE
3121,PROV3121,NONE,NONE,NONE,NONE
3122,PROV3122,NONE,NONE,NONE,NONE
3123,PROV3123,NONE,NONE,NONE,NONE
3124,PROV3124,NONE,NONE,NONE,NONE
3125,PROV3125,NONE,NONE,NONE,NONE
3126,PROV3126,NONE,NONE,NONE,NONE
3127,PROV3127,NONE,NONE,NONE,NONE
3128,PROV3128,NONE,NONE,NONE,NONE
3129,PROV3129,NONE,NONE,NONE,NONE
3130,PROV3130,NONE,NONE,NONE,NONE
3131,PROV3131,NONE,NONE,NONE,NONE
3132,PROV3132,NONE,NONE,NONE,NONE
3133,PROV3133,NONE,NONE,NONE,NONE
3134,PROV3134,NONE,NONE,NONE,NONE
3135,PROV3135,NONE,NONE,NONE,NONE
3136,PROV3136,NONE,NONE,NONE,NONE
3137,PROV3137,NONE,NONE,NONE,NONE
3138,PROV3138,NONE,NONE,NONE,NONE
3139,PROV3139,NONE,NONE,NONE,NONE
3140,PROV3140,NONE,NONE,NONE,NONE
3141,PROV3141,NONE,NONE,NONE,NONE
3142,PROV3142,NONE,NONE,NONE,NONE
3143,PROV3143,NONE,NONE,NONE,NONE
3144,PROV3144,NONE,NONE,NONE,NONE
3145,PROV3145,NONE,NONE,NONE,NONE
3146,PROV3146,NONE,NONE,NONE,NONE
3147,PROV3147,NONE,NONE,NONE,NONE
3148,PROV3148,NONE,NONE,NONE,NONE
3149,PROV3149,NONE,NONE,NONE,NONE
3150,PROV3150,NONE,NONE,NONE,NONE
3151,PROV3151,NONE,NONE,NONE,NONE
3152,PROV3152,NONE,NONE,NONE,NONE
3153,PROV3153,NONE,NONE,NONE,NONE
3154,PROV3154,NONE,NONE,NONE,NONE
3155,PROV3155,NONE,NONE,NONE,NONE
3156,PROV3156,NONE,NONE,NONE,NONE
3157,PROV3157,NONE,NONE,NONE,NONE
3158,PROV3158,NONE,NONE,NONE,NONE
3159,PROV3159,NONE,NONE,NONE,NONE
3160,PROV3160,NONE,NONE,NONE,NONE
3161,PROV3161,NONE,NONE,NONE,NONE
3162,PROV3162,NONE,NONE,NONE,NONE
3163,PROV3163,NONE,NONE,NONE,NONE
3164,PROV3164,NONE,NONE,NONE,NONE
3165,PROV3165,NONE,NONE,NONE,NONE
3166,PROV3166,NONE,NONE,NONE,NONE
3167,PROV3167,NONE,NONE,NONE,NONE
3168,PROV3168,NONE,NONE,NONE,NONE
3169,PROV3169,NONE,NONE,NONE,NONE
3170,PROV3170,NONE,NONE,NONE,NONE
3171,PROV3171,NONE,NONE,NONE,NONE
3172,PROV3172,NONE,NONE,NONE,NONE
3173,PROV3173,NONE,NONE,NONE,NONE
3174,PROV3174,NONE,NONE,NONE,NONE
3175,PROV3175,NONE,NONE,NONE,NONE
3176,PROV3176,NONE,NONE,NONE,NONE
3177,PROV3177,NONE,NONE,NONE,NONE
3178,PROV3178,NONE,NONE,NONE,NONE
3179,PROV3179,NONE,NONE,NONE,NONE
3180,PROV3180,NONE,NONE,NONE,NONE
3181,PROV3181,NONE,NONE,NONE,NONE
3182,PROV3182,NONE,NONE,NONE,NONE
3183,PROV3183,NONE,NONE,NONE,NONE
3184,PROV3184,NONE,NONE,NONE,NONE
3185,PROV3185,NONE,NONE,NONE,NONE
3186,PROV3186,NONE,NONE,NONE,NONE
3187,PROV3187,NONE,NONE,NONE,NONE
3188,PROV3188,NONE,NONE,NONE,NONE
3189,PROV3189,NONE,NONE,NONE,NONE
3190,PROV3190,NONE,NONE,NONE,NONE
3191,PROV3191,NONE,NONE,NONE,NONE
3192,PROV3192,NONE,NONE,NONE,NONE
3193,PROV3193,NONE,NONE,NONE,NONE
3194,PROV3194,NONE,NONE,NONE,NONE
3195,PROV3195,NONE,NONE,NONE,NONE
3196,PROV3196,NONE,NONE,NONE,NONE
3197,PROV3197,NONE,NONE,NONE,NONE
3198,PROV3198,NONE,NONE,NONE,NONE
3199,PROV3199,NONE,NONE,NONE,NONE
3200,PROV3200,NONE,NONE,NONE,NONE
3201,PROV3201,NONE,NONE,NONE,NONE
3202,PROV3202,NONE,NONE,NONE,NONE
3203,PROV3203,NONE,NONE,NONE,NONE
3204,PROV3204,NONE,NONE,NONE,NONE
3205,PROV3205,NONE,NONE,NONE,NONE
3206,PROV3206,NONE,NONE,NONE,NONE
3207,PROV3207,NONE,NONE,NONE,NONE
3208,PROV3208,NONE,NONE,NONE,NONE
3209,PROV3209,NONE,NONE,NONE,NONE
3210,PROV3210,NONE,NONE,NONE,NONE
3211,PROV3211,NONE,NONE,NONE,NONE
3212,PROV3212,NONE,NONE,NONE,NONE
3213,PROV3213,NONE,NONE,NONE,NONE
3214,PROV3214,NONE,NONE,NONE,NONE
3215,PROV3215,NONE,NONE,NONE,NONE
3216,PROV3216,NONE,NONE,NONE,NONE
3217,PROV3217,NONE,NONE,NONE,NONE
3218,PROV3218,NONE,NONE,NONE,NONE
3219,PROV3219,NONE,NONE,NONE,NONE
3220,PROV3220,NONE,NONE,NONE,NONE
3221,PROV3221,NONE,NONE,NONE,NONE
3222,PROV3222,NONE,NONE,NONE,NONE
3223,PROV3223,NONE,NONE,NONE,NONE
3224,PROV3224,NONE,NONE,NONE,NONE
3225,PROV3225,NONE,NONE,NONE,NONE
3226,PROV3226,NONE,NONE,NONE,NONE
3227,PROV3227,NONE,NONE,NONE,NONE
3228,PROV3228,NONE,NONE,NONE,NONE
3229,PROV3229,NONE,NONE,NONE,NONE
3230,PROV3230,NONE,NONE,NONE,NONE
3231,PROV3231,NONE,NONE,NONE,NONE
3232,PROV3232,NONE,NONE,NONE,NONE
3233,PROV3233,NONE,NONE,NONE,NONE
3234,PROV3234,NONE,NONE,NONE,NONE
3235,PROV3235,NONE,NONE,NONE,NONE
3236,PROV3236,NONE,NONE,NONE,NONE
3237,PROV3237,NONE,NONE,NONE,NONE
3238,PROV3238,NONE,NONE,NONE,NONE
3239,PROV3239,NONE,NONE,NONE,NONE
3240,PROV3240,NONE,NONE,NONE,NONE
3241,PROV3241,NONE,NONE,NONE,NONE
3242,PROV3242,NONE,NONE,NONE,NONE
3243,PROV3243,NONE,NONE,NONE,NONE
3244,PROV3244,NONE,NONE,NONE,NONE
3245,PROV3245,NONE,NONE,NONE,NONE
3246,PROV3246,NONE,NONE,NONE,NONE
3247,PROV3247,NONE,NONE,NONE,NONE
3248,PROV3248,NONE,NONE,NONE,NONE
3249,PROV3249,NONE,NONE,NONE,NONE
3250,PROV3250,NONE,NONE,NONE,NONE
3251,PROV3251,NONE,NONE,NONE,NONE
3252,PROV3252,NONE,NONE,NONE,NONE
3253,PROV3253,NONE,NONE,NONE,NONE
3254,PROV3254,NONE,NONE,NONE,NONE
3255,PROV3255,NONE,NONE,NONE,NONE
3256,PROV3256,NONE,NONE,NONE,NONE
3257,PROV3257,NONE,NONE,NONE,NONE
3258,PROV3258,NONE,NONE,NONE,NONE
3259,PROV3259,NONE,NONE,NONE,NONE
3260,PROV3260,NONE,NONE,NONE,NONE
3261,PROV3261,NONE,NONE,NONE,NONE
3262,PROV3262,NONE,NONE,NONE,NONE
3263,PROV3263,NONE,NONE,NONE,NONE
3264,PROV3264,NONE,NONE,NONE,NONE
3265,PROV3265,NONE,NONE,NONE,NONE
3266,PROV3266,NONE,NONE,NONE,NONE
3267,PROV3267,NONE,NONE,NONE,NONE
3268,PROV3268,NONE,NONE,NONE,NONE
3269,PROV3269,NONE,NONE,NONE,NONE
3270,PROV3270,NONE,NONE,NONE,NONE
3271,PROV3271,NONE,NONE,NONE,NONE
3272,PROV3272,NONE,NONE,NONE,NONE
3273,PROV3273,NONE,NONE,NONE,NONE
3274,PROV3274,NONE,NONE,NONE,NONE
3275,PROV3275,NONE,NONE,NONE,NONE
3276,PROV3276,NONE,NONE,NONE,NONE
3277,PROV3277,NONE,NONE,NONE,NONE
3278,PROV3278,NONE,NONE,NONE,NONE
3279,PROV3279,NONE,NONE,NONE,NONE
3280,PROV3280,NONE,NONE,NONE,NONE
3281,PROV3281,NONE,NONE,NONE,NONE
3282,PROV3282,NONE,NONE,NONE,NONE
3283,PROV3283,NONE,NONE,NONE,NONE
3284,PROV3284,NONE,NONE,NONE,NONE
3285,PROV3285,NONE,NONE,NONE,NONE
3286,PROV3286,NONE,NONE,NONE,NONE
3287,PROV3287,NONE,NONE,NONE,NONE
3288,PROV3288,NONE,NONE,NONE,NONE
3289,PROV3289,NONE,NONE,NONE,NONE
3290,PROV3290,NONE,NONE,NONE,NONE
3291,PROV3291,NONE,NONE,NONE,NONE
3292,PROV3292,NONE,NONE,NONE,NONE
3293,PROV3293,NONE,NONE,NONE,NONE
3294,PROV3294,NONE,NONE,NONE,NONE
3295,PROV3295,NONE,NONE,NONE,NONE
3296,PROV3296,NONE,NONE,NONE,NONE
3297,PROV3297,NONE,NONE,NONE,NONE
3298,PROV3298,NONE,NONE,NONE,NONE
3299,PROV3299,NONE,NONE,NONE,NONE
3300,PROV3300,NONE,NONE,NONE,NONE
3301,PROV3301,NONE,NONE,NONE,NONE
3302,PROV3302,NONE,NONE,NONE,NONE
3303,PROV3303,NONE,NONE,NONE,NONE
3304,PROV3304,NONE,NONE,NONE,NONE
3305,PROV3305,NONE,NONE,NONE,NONE
3306,PROV3306,NONE,NONE,NONE,NONE
3307,PROV3307,NONE,NONE,NONE,NONE
3308,PROV3308,NONE,NONE,NONE,NONE
3309,PROV3309,NONE,NONE,NONE,NONE
3310,PROV3310,NONE,NONE,NONE,NONE
3311,PROV3311,NONE,NONE,NONE,NONE
3312,PROV3312,NONE,NONE,NONE,NONE
3313,PROV3313,NONE,NONE,NONE,NONE
3314,PROV3314,NONE,NONE,NONE,NONE
3315,PROV3315,NONE,NONE,NONE,NONE
3316,PROV3316,NONE,NONE,NONE,NONE
3317,PROV3317,NONE,NONE,NONE,NONE
3318,PROV3318,NONE,NONE,NONE,NONE
3319,PROV3319,NONE,NONE,NONE,NONE
3320,PROV3320,NONE,NONE,NONE,NONE
3321,PROV3321,NONE,NONE,NONE,NONE
3322,PROV3322,NONE,NONE,NONE,NONE
3323,PROV3323,NONE,NONE,NONE,NONE
3324,PROV3324,NONE,NONE,NONE,NONE
3325,PROV3325,NONE,NONE,NONE,NONE
3326,PROV3326,NONE,NONE,NONE,NONE
3327,PROV3327,NONE,NONE,NONE,NONE
3328,PROV3328,NONE,NONE,NONE,NONE
3329,PROV3329,NONE,NONE,NONE,NONE
3330,PROV3330,NONE,NONE,NONE,NONE
3331,PROV3331,NONE,NONE,NONE,NONE
3332,PROV3332,NONE,NONE,NONE,NONE
3333,PROV3333,NONE,NONE,NONE,NONE
3334,PROV3334,NONE,NONE,NONE,NONE
3335,PROV3335,NONE,NONE,NONE,NONE
3336,PROV3336,NONE,NONE,NONE,NONE
3337,PROV3337,NONE,NONE,NONE,NONE
3338,PROV3338,NONE,NONE,NONE,NONE
3339,PROV3339,NONE,NONE,NONE,NONE
3340,PROV3340,NONE,NONE,NONE,NONE
3341,PROV3341,NONE,NONE,NONE,NONE
3342,PROV3342,NONE,NONE,NONE,NONE
3343,PROV3343,NONE,NONE,NONE,NONE
3344,PROV3344,NONE,NONE,NONE,NONE
3345,PROV3345,NONE,NONE,NONE,NONE
3346,PROV3346,NONE,NONE,NONE,NONE
3347,PROV3347,NONE,NONE,NONE,NONE
3348,PROV3348,NONE,NONE,NONE,NONE
3349,PROV3349,NONE,NONE,NONE,NONE
3350,PROV3350,NONE,NONE,NONE,NONE
3351,PROV3351,NONE,NONE,NONE,NONE
3352,PROV3352,NONE,NONE,NONE,NONE
3353,PROV3353,NONE,NONE,NONE,NONE
3354,PROV3354,NONE,NONE,NONE,NONE
3355,PROV3355,NONE,NONE,NONE,NONE
3356,PROV3356,NONE,NONE,NONE,NONE
3357,PROV3357,NONE,NONE,NONE,NONE
3358,PROV3358,NONE,NONE,NONE,NONE
3359,PROV3359,NONE,NONE,NONE,NONE
3360,PROV3360,NONE,NONE,NONE,NONE
3361,PROV3361,NONE,NONE,NONE,NONE
3362,PROV3362,NONE,NONE,NONE,NONE
3363,PROV3363,NONE,NONE,NONE,NONE
3364,PROV3364,NONE,NONE,NONE,NONE
3365,PROV3365,NONE,NONE,NONE,NONE
3366,PROV3366,NONE,NONE,NONE,NONE
3367,PROV3367,NONE,NONE,NONE,NONE
3368,PROV3368,NONE,NONE,NONE,NONE
3369,PROV3369,NONE,NONE,NONE,NONE
3370,PROV3370,NONE,NONE,NONE,NONE
3371,PROV3371,NONE,NONE,NONE,NONE
3372,PROV3372,NONE,NONE,NONE,NONE
3373,PROV3373,NONE,NONE,NONE,NONE
3374,PROV3374,NONE,NONE,NONE,NONE
3375,PROV3375,NONE,NONE,NONE,NONE
3376,PROV3376,NONE,NONE,NONE,NONE
3377,PROV3377,NONE,NONE,NONE,NONE
3378,PROV3378,NONE,NONE,NONE,NONE
3379,PROV3379,NONE,NONE,NONE,NONE
3380,PROV3380,NONE,NONE,NONE,NONE
3381,PROV3381,NONE,NONE,NONE,NONE
3382,PROV3382,NONE,NONE,NONE,NONE
3383,PROV3383,NONE,NONE,NONE,NONE
3384,PROV3384,NONE,NONE,NONE,NONE
3385,PROV3385,NONE,NONE,NONE,NONE
3386,PROV3386,NONE,NONE,NONE,NONE
3387,PROV3387,NONE,NONE,NONE,NONE
3388,PROV3388,NONE,NONE,NONE,NONE
3389,PROV3389,NONE,NONE,NONE,NONE
3390,PROV3390,NONE,NONE,NONE,NONE
3391,PROV3391,NONE,NONE,NONE,NONE
3392,PROV3392,NONE,NONE,NONE,NONE
3393,PROV3393,NONE,NONE,NONE,NONE
3394,PROV3394,NONE,NONE,NONE,NONE
3395,PROV3395,NONE,NONE,NONE,NONE
3396,PROV3396,NONE,NONE,NONE,NONE
3397,PROV3397,NONE,NONE,NONE,NONE
3398,PROV3398,NONE,NONE,NONE,NONE
3399,PROV3399,NONE,NONE,NONE,NONE
3400,PROV3400,NONE,NONE,NONE,NONE
3401,PROV3401,NONE,NONE,NONE,NONE
3402,PROV3402,NONE,NONE,NONE,NONE
3403,PROV3403,NONE,NONE,NONE,NONE
3404,PROV3404,NONE,NONE,NONE,NONE
3405,PROV3405,NONE,NONE,NONE,NONE
3406,PROV3406,NONE,NONE,NONE,NONE
3407,PROV3407,NONE,NONE,NONE,NONE
3408,PROV3408,NONE,NONE,NONE,NONE
3409,PROV3409,NONE,NONE,NONE,NONE
3410,PROV3410,NONE,NONE,NONE,NONE
3411,PROV3411,NONE,NONE,NONE,NONE
3412,PROV3412,NONE,NONE,NONE,NONE
3413,PROV3413,NONE,NONE,NONE,NONE
3414,PROV3414,NONE,NONE,NONE,NONE
3415,PROV3415,NONE,NONE,NONE,NONE
3416,PROV3416,NONE,NONE,NONE,NONE
3417,PROV3417,NONE,NONE,NONE,NONE
3418,PROV3418,NONE,NONE,NONE,NONE
3419,PROV3419,NONE,NONE,NONE,NONE
3420,PROV3420,NONE,NONE,NONE,NONE
3421,PROV3421,NONE,NONE,NONE,NONE
3422,PROV3422,NONE,NONE,NONE,NONE
3423,PROV3423,NONE,NONE,NONE,NONE
3424,PROV3424,NONE,NONE,NONE,NONE
3425,PROV3425,NONE,NONE,NONE,NONE
3426,PROV3426,NONE,NONE,NONE,NONE
3427,PROV3427,NONE,NONE,NONE,NONE
3428,PROV3428,NONE,NONE,NONE,NONE
3429,PROV3429,NONE,NONE,NONE,NONE
3430,PROV3430,NONE,NONE,NONE,NONE
3431,PROV3431,NONE,NONE,NONE,NONE
3432,PROV3432,NONE,NONE,NONE,NONE
3433,PROV3433,NONE,NONE,NONE,NONE
3434,PROV3434,NONE,NONE,NONE,NONE
3435,PROV3435,NONE,NONE,NONE,NONE
3436,PROV3436,NONE,NONE,NONE,NONE
3437,PROV3437,NONE,NONE,NONE,NONE
3438,PROV3438,NONE,NONE,NONE,NONE
3439,PROV3439,NONE,NONE,NONE,NONE
3440,PROV3440,NONE,NONE,NONE,NONE
3441,PROV3441,NONE,NONE,NONE,NONE
3442,PROV3442,NONE,NONE,NONE,NONE
3443,PROV3443,NONE,NONE,NONE,NONE
3444,PROV3444,NONE,NONE,NONE,NONE
3445,PROV3445,NONE,NONE,NONE,NONE
3446,PROV3446,NONE,NONE,NONE,NONE
3447,PROV3447,NONE,NONE,NONE,NONE
3448,PROV3448,NONE,NONE,NONE,NONE
3449,PROV3449,NONE,NONE,NONE,NONE
3450,PROV3450,NONE,NONE,NONE,NONE
3451,PROV3451,NONE,NONE,NONE,NONE
3452,PROV3452,NONE,NONE,NONE,NONE
3453,PROV3453,NONE,NONE,NONE,NONE
3454,PROV3454,NONE,NONE,NONE,NONE
3455,PROV3455,NONE,NONE,NONE,NONE
3456,PROV3456,NONE,NONE,NONE,NONE
3457,PROV3457,NONE,NONE,NONE,NONE
3458,PROV3458,NONE,NONE,NONE,NONE
3459,PROV3459,NONE,NONE,NONE,NONE
3460,PROV3460,NONE,NONE,NONE,NONE
3461,PROV3461,NONE,NONE,NONE,NONE
3462,PROV3462,NONE,NONE,NONE,NONE
3463,PROV3463,NONE,NONE,NONE,NONE
3464,PROV3464,NONE,NONE,NONE,NONE
3465,PROV3465,NONE,NONE,NONE,NONE
3466,PROV3466,NONE,NONE,NONE,NONE
3467,PROV3467,NONE,NONE,NONE,NONE
3468,PROV3468,NONE,NONE,NONE,NONE
3469,PROV3469,NONE,NONE,NONE,NONE
3470,PROV3470,NONE,NONE,NONE,NONE
3471,PROV3471,NONE,NONE,NONE,NONE
3472,PROV3472,NONE,NONE,NONE,NONE
3473,PROV3473,NONE,NONE,NONE,NONE
3474,PROV3474,NONE,NONE,NONE,NONE
3475,PROV3475,NONE,NONE,NONE,NONE
3476,PROV3476,NONE,NONE,NONE,NONE
3477,PROV3477,NONE,NONE,NONE,NONE
3478,PROV3478,NONE,NONE,NONE,NONE
3479,PROV3479,NONE,NONE,NONE,NONE
3480,PROV3480,NONE,NONE,NONE,NONE
3481,PROV3481,NONE,NONE,NONE,NONE
3482,PROV3482,NONE,NONE,NONE,NONE
3483,PROV3483,NONE,NONE,NONE,NONE
3484,PROV3484,NONE,NONE,NONE,NONE
3485,PROV3485,NONE,NONE,NONE,NONE
3486,PROV3486,NONE,NONE,NONE,NONE
3487,PROV3487,NONE,NONE,NONE,NONE
3488,PROV3488,NONE,NONE,NONE,NONE
3489,PROV3489,NONE,NONE,NONE,NONE
3490,PROV3490,NONE,NONE,NONE,NONE
3491,PROV3491,NONE,NONE,NONE,NONE
3492,PROV3492,NONE,NONE,NONE,NONE
3493,PROV3493,NONE,NONE,NONE,NONE
3494,PROV3494,NONE,NONE,NONE,NONE
3495,PROV3495,NONE,NONE,NONE,NONE
3496,PROV3496,NONE,NONE,NONE,NONE
3497,PROV3497,NONE,NONE,NONE,NONE
3498,PROV3498,NONE,NONE,NONE,NONE
3499,PROV3499,NONE,NONE,NONE,NONE
3500,PROV3500,NONE,NONE,NONE,NONE
